family,seed,n_queries,cover,sys1,sys3,sys5,sys10,mrr,ndcg10,temp_n,temp_mae,temp_within_5c,temp_within_10c,temp_within_20c,model,route10
DielsAlder,0,762,0.30971128608923887,0.1036745406824147,0.12992125984251968,0.1377952755905512,0.15223097112860892,0.12372233413161232,0.12551328929485864,0,,,,,Without_LTR,0.33727034120734906
DielsAlder,0,762,0.30971128608923887,0.1036745406824147,0.17454068241469817,0.19816272965879264,0.23228346456692914,0.14842814152727418,0.16083525455036932,183,22.678968321311476,0.14207650273224043,0.3333333333333333,0.5683060109289617,Without_RGNN_temperature,0.33727034120734906
DielsAlder,1,762,0.3083989501312336,0.1272965879265092,0.19291338582677164,0.2178477690288714,0.2545931758530184,0.16926397060171805,0.1828639977422955,183,17.224563761202187,0.2896174863387978,0.4644808743169399,0.6939890710382514,ProSys,0.33727034120734906
DielsAlder,1,762,0.3083989501312336,0.09973753280839896,0.13517060367454067,0.1377952755905512,0.15354330708661418,0.12198865609581507,0.12511869839319747,0,,,,,Without_LTR,0.33727034120734906
DielsAlder,1,762,0.3083989501312336,0.1272965879265092,0.19291338582677164,0.2178477690288714,0.2545931758530184,0.16926397060171805,0.1828639977422955,183,22.29853841967213,0.1366120218579235,0.3005464480874317,0.5901639344262295,Without_RGNN_temperature,0.33727034120734906
DielsAlder,2,762,0.30971128608923887,0.12467191601049868,0.19028871391076116,0.2073490813648294,0.2414698162729659,0.1648615023375396,0.1761628617417832,183,16.362368741311474,0.273224043715847,0.45901639344262296,0.7377049180327869,ProSys,0.33727034120734906
DielsAlder,2,762,0.30971128608923887,0.08267716535433071,0.12598425196850394,0.1377952755905512,0.14960629921259844,0.11069674323201194,0.11512272764663885,0,,,,,Without_LTR,0.33727034120734906
DielsAlder,2,762,0.30971128608923887,0.12467191601049868,0.19028871391076116,0.2073490813648294,0.2414698162729659,0.1648615023375396,0.1761628617417832,183,23.45874687311476,0.1912568306010929,0.3333333333333333,0.5409836065573771,Without_RGNN_temperature,0.33727034120734906
DielsAlder,0,762,0.18635170603674542,0.04068241469816273,0.07217847769028872,0.08661417322834647,0.11286089238845146,0.06411693947151802,0.07251129803971022,0,,,,,B1_ProductNB,0.33727034120734906
DielsAlder,0,762,0.2532808398950131,0.03937007874015748,0.08661417322834647,0.1115485564304462,0.1377952755905512,0.07432999620305619,0.08493174029241668,0,,,,,B2_ProductGNN,0.33727034120734906
DielsAlder,0,762,0.28608923884514437,0.09580052493438321,0.13517060367454067,0.14960629921259844,0.17322834645669294,0.12400680602933141,0.1312667600328073,169,17.784992008166906,0.42011834319526625,0.5739644970414202,0.7337278106508875,B3_SequentialFNN,0.33727034120734906
