dpe-phos	c1ccc(P(c2ccccc2)c2ccccc2Oc2ccccc2P(c2ccccc2)c2ccccc2)cc1
epichlorohydrin	ClCC1CO1
erbium(iii) triflate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Er+3]
ethane-1,2-disulphonic acid	O=S(=O)(O)CCS(=O)(=O)O
ethanol	CCO
ethyl acetate	CCOC(C)=O
ethyl bromide	CCBr
ethylaluminum dichloride	[Al+3].[CH2-]C.[Cl-].[Cl-]
ethylbenzene	CCc1ccccc1
ethylene dibromide	BrCCBr
ethylene glycol	OCCO
ethylenediamine	NCCN
ethylmagnesium bromide	C[CH2][Mg][Br]
eu(fod)3	CC(C)(C)C(O)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(O)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(O)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.[Eu]
ferric chloride	[Cl-].[Cl-].[Cl-].[Fe+3]
ferric hydrogen sulphate	O=S(=O)([O-])O.O=S(=O)([O-])O.O=S(=O)([O-])O.[Fe+3]
ferric(iii) bromide	[Br-].[Br-].[Br-].[Fe+3]
ferroceniumboronic acid hexafluoroantimonate salt	C1=CCC=C1.[F][Sb-]([F])([F])([F])([F])[F].[Fe+2].[O-]B(O)C1C=CC=C1
ferrous ammonium sulphate	O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+2].[NH4+].[NH4+]
ferrous iodide	[Fe+2].[I-].[I-]
fluorobenzene	Fc1ccccc1
formic acid	O=CO
gallium(iii) trichloride	[Cl-].[Cl-].[Cl-].[Ga+3]
gallium(iii) triflate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Ga+3]
gluconic acid	O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
glycerol	OCC(O)CO
gold(iii) chloride	[Au+3].[Cl-].[Cl-].[Cl-]
graphene oxide	Graphene oxide (GO)
graphene oxide (go)	Graphene oxide (GO)
hafnium tetrakis(trifluoromethanesulfonate)	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Hf+4]
hafnium(iv) trifluoromethanesulfonate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Hf+4]
hexafluoroisopropanol	OC(C(F)(F)F)C(F)(F)F
hexamethylenetetramine	C1N2CN3CN1CN(C2)C3
hexane	CCCCCC
hexanes	CCCC(C)C
hippuric acid	O=C(O)CNC(=O)c1ccccc1
hydrogen	[HH]
hydrogen bromide	Br
hydrogenchloride	Cl
hydroquinone	Oc1ccc(O)cc1
hydroxylamine hydrochloride	Cl.NO
indan-1,2,3-trione	O=c1c(=O)c2ccccc2c1=O
indium	[In]
indium(iii) bromide	[Br-].[Br-].[Br-].[In+3]
indium(iii) chloride	[Cl-].[Cl-].[Cl-].[In+3]
indium(iii) tosylate	Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1.[In+3]
indium(iii) triflate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[In+3]
indium(iii) trifluoride	[F-].[F-].[F-].[In+3]
iodine	[I]
iodobenzene	Ic1ccccc1
iron	[Fe]
iron (iii) chloride	[Cl-].[Cl-].[Cl-].[Fe+3]
iron oxide	[Fe+2].[O-2]
iron(ii) acetate	CC(=O)[O-].CC(=O)[O-].[Fe+2]
iron(ii) acetylacetonate	CC(=O)C=C(C)[O-].CC(=O)C=C(C)[O-].[Fe+2]
iron(ii) bromide	[Br-].[Br-].[Fe+2]
iron(ii) chloride	[Cl-].[Cl-].[Fe+2]
iron(ii) sulfate	O=S(=O)([O-])[O-].[Fe+2]
iron(ii) triflate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Fe+2]
iron(ii,iii) oxide	[Fe+2].[Fe+3].[Fe+3].[O-2].[O-2].[O-2].[O-2]
iron(iii) acetylacetonate	CC(=O)C=C(C)[O-].CC(=O)C=C(C)[O-].CC(=O)C=C(C)[O-].[Fe+3]
iron(iii) chloride	[Cl-].[Cl-].[Cl-].[Fe+3]
iron(iii) dodecane-1-sulfonate	CCCCCCCCCCCCS(=O)(=O)[O-].CCCCCCCCCCCCS(=O)(=O)[O-].CCCCCCCCCCCCS(=O)(=O)[O-].[Fe+3]
iron(iii) oxide	[Fe+3].[Fe+3].[O-2].[O-2].[O-2]
iron(iii) perchlorate	[Fe+3].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-]
iron(iii) phosphate	O=P([O-])([O-])[O-].[Fe+3]
iron(iii) sulfate	O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3]
iron(iii) trifluoride	[F-].[F-].[F-].[Fe+3]
iron(iii) trifluoromethanesulfonate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Fe+3]
iron(iii)-acetylacetonate	CC(=O)C=C(C)[O-].CC(=O)C=C(C)[O-].CC(=O)C=C(C)[O-].[Fe+3]
iso-butanol	CC(C)CO
isopentyl nitrite	CC(C)CCON=O
isoprene	C=CC(=C)C
isopropyl acetate	CC(=O)OC(C)C
isopropyl alcohol	CC(C)O
isopropylamide	CC(C)[NH-]
isopropylmagnesium bromide	C[CH](C)[Mg][Br]
isopropylmagnesium chloride	C[CH](C)[Mg][Cl]
isoquinoline	c1ccc2cnccc2c1
johnphos	CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C
kaolin	O.O.O=[Si]([O-])O[Si](=O)[O-].[Al+3].[Al+3].[O-2].[O-2]
l-proline	O=C(O)[C@@H]1CCCN1
laccase	CCC(C)C(NC(=O)C(CCC(N)=O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(C)N)C(C)C)C(=O)N1CCCC1C(=O)O
langlois reagent	O=S([O-])C(F)(F)F.[Na+]
lanthanum(iii) oxide	[La+3].[La+3].[O-2].[O-2].[O-2]
lauric acid	CCCCCCCCCCCC(=O)O
lawessons reagent	COc1ccc(P2(=S)SP(=S)(c3ccc(OC)cc3)S2)cc1
lead(iv) acetate	CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Pb+4]
lithium	[Li+]
lithium 1,1,1,3,3,3-hexamethyldisilazide	C[Si](C)(C)[N-][Si](C)(C)C.[Li+]
lithium aluminium tetrahydride	[AlH4-].[Li+]
lithium bromide	[Br-].[Li+]
lithium chloride	[Cl-].[Li+]
lithium copper bromide	[Br-].[Br-].[Cu+2].[Li+]
lithium diisopropyl amide	CC(C)[N-]C(C)C.[Li+]
lithium ethane-1,2-diylbis((2,6-diisopropylphenyl)amide)	CC(C)c1cccc(C(C)C)c1[N-]CC[N-]c1c(C(C)C)cccc1C(C)C.[Li+].[Li+]
lithium hexamethyldisilazane	[CH2-][Si](C)(C)N[Si](C)(C)C.[Li+]
lithium hydroxide	[Li+].[OH-]
lithium iodide	[I-].[Li+]
lithium methanolate	C[O-].[Li+]
lithium pentane-2,4-dionate	CC(=O)CC(=O)C(=O)[O-].[Li+]
lithium perchlorate	[Li+].[O-][Cl+3]([O-])([O-])[O-]
lithium perfluorooctane sulfonate	O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+]
lithium tert-butoxide	CC(C)(C)[O-].[Li+]
lithium tetrachlorocuprate	[Cl-].[Cl-].[Cl-].[Cl-].[Cu+2].[Li+].[Li+]
lithium trifluoromethanesulfonate	O=S(=O)([O-])C(F)(F)F.[Li+]
m-xylene	Cc1cccc(C)c1
magnesium	[Mg+2]
magnesium bromide	[Br-].[Br-].[Mg+2]
magnesium bromide ethyl etherate	CCOCC.[Br-].[Br-].[Mg+2]
magnesium chloride	[Cl-].[Cl-].[Mg+2]
magnesium fluoride	[F-].[F-].[Mg+2]
magnesium iodide	[I-].[I-].[Mg+2]
magnesium sulfate	O=S(=O)([O-])[O-].[Mg+2]
manganese	[Mn]
manganese(ii) chloride	[Cl-].[Cl-].[Mn+2]
manganese(iv) oxide	[Mn+4].[O-2].[O-2]
meoh	CO
mercury dichloride	[Cl][Hg][Cl]
metformin hydrochloride	CN(C)C(=N)N=C(N)N.Cl
methanesulfonic acid	CS(=O)(=O)O
methanol	CO
methoxybenzene	COc1ccccc1
methyl iodide	CI
methyl magnesium iodide	[CH3][Mg][I]
methyl-alpha-d-glucopyranoside	COC1OC(CO)C(O)C(O)C1O
methylaluminum dichloride	[Al+3].[CH3-].[Cl-].[Cl-]
methylalumoxane	[Al+3].[CH2-]CCC[O-].[CH3-]
methylamine	CN
methylmagnesium bromide	[CH3][Mg][Br]
methylmagnesium chloride	[CH3][Mg][Cl]
methyltrioxorhenium(vii)	[CH3-].[O-2].[O-2].[O-2].[Re+7]
molecular sieve	O=[Si]([O-])[O-].O=[Si]([O-])[O-].[Al+3].[Na+]
monoethylene glycol diethyl ether	CCOCCOCC
monophosphine 1,2,3,4,5-pentaphenyl-1'-(di-tert-butylphosphino)ferrocene	CC(C)(C)P([c-]1cccc1)C(C)(C)C.P.[Fe+2].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1
montmorillonite	O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.[Al+3].[Al+3].[O-2].[O-2].[O-2]
montmorillonite k-10	O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.[Al+3].[Al+3].[O-2].[O-2].[O-2]
n',n'-diphenyl-1h-pyrrole-2-carbohydrazide	O=C(NN(c1ccccc1)c1ccccc1)c1ccc[nH]1
n'-(beta-d-glucopyranosyl)-p-toluenesulfonohydrazide	Cc1ccc(S(=O)(=O)NN[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
n'-(beta-d-xylopyranosyl)-4-methylbenzenesulfonohydrazide	Cc1ccc(S(=O)(=O)NN[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc1
n,n'-bis(3,5-bis(trifluoromethyl)benzyl)-2-nitroethene-1,1-diamine	O=[N+]([O-])C=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1
n,n'-diethylurea	CCNC(=O)NCC
n,n,n',n'-tetramethylguanidine	CN(C)C(=N)N(C)C
n,n,n,n,-tetramethylethylenediamine	CN(C)CCN(C)C
n,n,n,n,n,n-hexamethylphosphoric triamide	CN(C)P(=O)(N(C)C)N(C)C
n,n,n,n-tetraethylammonium tetrafluoroborate	CC[N+](CC)(CC)CC.F[B-](F)(F)F
n,n-dimethyl acetamide	CC(=O)N(C)C
n,n-dimethyl-2-(diphenylphosphino)aniline	CN(C)c1ccccc1P(c1ccccc1)c1ccccc1
n,n-dimethyl-formamide	CN(C)C=O
n,n-dimethyl-formamide dimethyl acetal	COC(OC)N(C)C
n,n-dimethylethylenediamine	CN(C)CCN
n,n`-dimethylethylenediamine	CNCCNC
n-(pyrid-2-yl)benzamide	O=C(Nc1ccccn1)c1ccccc1
n-(trifluoromethanesulfonyl)phosphoramidic acid diphenyl ester	O=P(NS(=O)(=O)C(F)(F)F)(Oc1ccccc1)Oc1ccccc1
n-[(perfluorobutyl)sulfonyl]-3-{n-[(perfluorobutyl)sulfonyl]sulfamoyl}benzamide	O=C(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1cccc(S(=O)(=O)NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
n-[2-(di(1-adamantyl)phosphino)phenyl]morpholine	c1ccc(P(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)c(N2CCOCC2)c1
n-[phenyl(acetylamino)methyl]acetamide	CC(=O)NC(NC(C)=O)c1ccccc1
n-benzyl-n,n,n-triethylammonium chloride	CC[N+](CC)(CC)Cc1ccccc1.[Cl-]
n-benzyl-trimethylammonium hydroxide	C[N+](C)(C)Cc1ccccc1.[OH-]
n-bromosuccinimide	O=C1CCC(=O)N1Br
n-butyl magnesium bromide	CCC[CH2][Mg][Br]
n-butyllithium	[Li][CH2]CCC
n-butylzinc bromide	[Br-].[CH2-]CCC.[Zn+2]
n-ethyl-n,n-diisopropylamine	CCN(C(C)C)C(C)C
n-heptane	CCCCCCC
n-hexyllithium	[Li][CH2]CCCCC
n-iodo-succinimide	O=C1CCC(=O)N1I
n-methyl-ethane-1,2-diamine	CNCCN
n-methylcyclohexylamine	CNC1CCCCC1
n-n-butyl-2-pyrrolidinone	CCCCN1CCCC1=O
n-tetradecanoic acid	CCCCCCCCCCCCCC(=O)O
n-tetradecyl lactosamine	CCCCCCCCCCCCCCN[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O
n1,n2-bis(2,4,6-trimethoxyphenyl)oxalamide	COc1cc(OC)c(NC(=O)C(=O)Nc2c(OC)cc(OC)cc2OC)c(OC)c1
n1,n2-bis(furan-2-ylmethyl)oxalamide	O=C(NCc1ccco1)C(=O)NCc1ccco1
n1,n3-bis[(2-phenyl-2h-1,2,3-triazol-4-yl)methyl]propane-1,3-diamine	c1ccc(-n2ncc(CNCCCNCc3cnn(-c4ccccc4)n3)n2)cc1
neat (no solvent)	neat (no solvent)
neat (no solvent, solid phase)	neat (no solvent)
neat liquid	neat (no solvent)
nickel	[Ni]
nickel diacetate	CC(=O)[O-].CC(=O)[O-].[Ni+2]
nickel dibromide	[Br-].[Br-].[Ni+2]
nickel dichloride	[Cl-].[Cl-].[Ni+2]
nickel(ii) acetate	CC(=O)[O-].CC(=O)[O-].[Ni+2]
nickel(ii) acetylacetonate	CC(=O)C=C(C)[O-].CC(=O)C=C(C)[O-].[Ni+2]
nickel(ii) bromide	[Br-].[Br-].[Ni+2]
nickel(ii) bromide dimethoxyethane	COCCOC.[Br-].[Br-].[Ni+2]
nickel(ii) chloride	[Cl-].[Cl-].[Ni+2]
nickel(ii) fluoride	[F-].[F-].[Ni+2]
nickel(ii) iodide	[I-].[I-].[Ni+2]
nickel(ii) oxide	[Ni+2].[O-2]
nickel(ii) perchlorate	[Ni+2].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-]
nickel(ii) triflate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Ni+2]
niobium pentachloride	[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Nb+5]
niobium(v) methoxide	C[O-].C[O-].C[O-].C[O-].C[O-].[Nb+5]
nitrobenzene	O=[N+]([O-])c1ccccc1
nitroethane	CC[N+](=O)[O-]
nitromethane	C[N+](=O)[O-]
nitrosonium tetrafluoroborate	F[B-](F)(F)F.N#[O+]
norborn-2-ene	C1=CC2CCC1C2
o-benzenedisulfonimide	O=S1(=O)NS(=O)(=O)c2ccccc21
o-phenylenebis(diphenylphosphine)	c1ccc(P(c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1
o-xylene	Cc1ccccc1C
octane	CCCCCCCC
otips-dalphos	CC(C)[Si](Oc1ccccc1P(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2)(C(C)C)C(C)C
oxalic acid	O=C(O)C(=O)O
oxalyl dichloride	O=C(Cl)C(=O)Cl
oxygen	[O]
p-benzoquinone	O=C1C=CC(=O)C=C1
p-toluenesulfonic acid	Cc1ccc(S(=O)(=O)O)cc1
p-toluenesulfonyl chloride	Cc1ccc(S(=O)(=O)Cl)cc1
palladium	[Pd]
palladium 10% on activated carbon	C.[Pd]
palladium bis[bis(diphenylphosphino)ferrocene] dichloride	[CH]1[CH][CH][C](P(c2ccccc2)c2ccccc2)[CH]1.[CH]1[CH][CH][C](P(c2ccccc2)c2ccccc2)[CH]1.[Cl-].[Cl-].[Fe].[Pd+2]
palladium diacetate	CC(=O)[O-].CC(=O)[O-].[Pd+2]
palladium dichloride	[Cl-].[Cl-].[Pd+2]
palladium on activated charcoal	C.[Pd]
palladium on carbon	C.[Pd]
palladium(ii) acetylacetonate	CC(=O)C=C(C)O.CC(=O)C=C(C)O.[Pd]
palladium(ii) trifluoroacetate	O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F.[Pd+2]
palladium(ii) trimethylacetate	CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].[Pd+2]
palladium/alumina	[Pd]
para-fluorostyrene	C=Cc1ccc(F)cc1
para-xylene	Cc1ccc(C)cc1
pd/c	C.[Pd]
pentafluorophenylboronic acid	OB(O)c1c(F)c(F)c(F)c(F)c1F
pentan-3-one	CCC(=O)CC
pentane	CCCCC
perchloric acid	[O-][Cl+3]([O-])([O-])O
perfluoropinacol	OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F
perrhenic acid anhydride	[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Re+7].[Re+7]
petroleum ether	petroleum ether
phenanthroline	c1cnc2c(c1)ccc1cccnc12
phenol	Oc1ccccc1
phenylallylchloro-[1,3-bis(diisopropylphenyl)-2-imidazolidinylidene]palladium(ii)	CC(C)c1cccc(N2[C-2]N(c3cccc(C(C)C)c3C(C)C)CC2)c1C(C)C.CC=[C-]c1ccccc1.[Cl-].[Pd+2]
phenylsilane	[SiH3]c1ccccc1
phosphate buffer	aq. phosphate buffer
phospho sulphonic acid	O=[P+]([O-])S(=O)(=O)O
phosphonic acid diethyl ester	CCO[PH](=O)OCC
phosphoric acid	O=P(O)(O)O
phosphorus pentachloride	ClP(Cl)(Cl)(Cl)Cl
phosphorus pentoxide	O=[P+]([O-])O[P+](=O)[O-]
phosphorus trichloride	ClP(Cl)Cl
pipecolic acid	O=C(O)C1CCCCN1
piperidine	C1CCNCC1
platinum(iv) chloride	[Cl-].[Cl-].[Cl-].[Cl-].[Pt+4]
polymethylhydrosiloxane	C[SiH]1CCCCO1
polyphosphoric acid (ppa)	O=P(O)(O)O
potassium 2-methylbutan-2-olate	CCC(C)(C)[O-].[K+]
potassium acetate	CC(=O)[O-].[K+]
potassium borohydride	[BH4-].[K+]
potassium carbonate	O=C([O-])[O-].[K+].[K+]
potassium chloride	[Cl-].[K+]
potassium fluoride	[F-].[K+]
potassium hydrogensulfate	O=S(=O)([O-])O.[K+]
potassium hydroxide	[K+].[OH-]
potassium iodide	[I-].[K+]
potassium nitrate	O=[N+]([O-])[O-].[K+]
potassium phosphate	O=P([O-])([O-])[O-].[K+].[K+].[K+]
potassium phosphate tribasic	O=P([O-])([O-])[O-].[K+].[K+].[K+]
potassium tert-butylate	CC(C)(C)[O-].[K+]
potassium tetrakis(pentafluorophenyl)borate	Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F.[K+]
potassium-t-butoxide	CC(C)(C)[O-].[K+]
ppa	O=P(O)(O)O
prolinium trifluoromethanesulfonate	O=C(O)[C@@H]1CCC[NH2+]1.O=S(=O)([O-])C(F)(F)F
propan-1-ol	CCCO
pyridine	c1ccncc1
pyridine n-oxide	[O-][n+]1ccccc1
pyridinium hydrobromide perbromide	C1=CC=[NH+]C=C1.Br[Br-]Br
pyrrolidine	C1CCNC1
rac-3-(tert-butyl)-4-(2,6-dimethoxyphenyl)-2,3-dihydrobenzo[d][1,3]oxaphosphole	COc1cccc(OC)c1-c1cccc2c1P(C(C)(C)C)CO2
rac-binap	c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1
rhenium(vii) oxide	[O-2].[Re+7]
rhodium(i)-bis(1,5-cyclooctadiene) tetrafluoroborate	C1=CCCC=CCC1.C1=CCCC=CCC1.F[B-](F)(F)F.[Rh+]
rose bengal	O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12.[Na+].[Na+]
ruphos	CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1
ruthenium (iii) chloride	[Cl-].[Cl-].[Cl-].[Ru+3]
ruthenium trichloride	[Cl-].[Cl-].[Cl-].[Ru+3]
s-benzyl isothiouronium chloride	NC(=[NH2+])SCc1ccccc1.[Cl-]
samarium	[Sm]
samarium (iii) iodide	[I-].[I-].[I-].[Sm+3]
samarium diiodide	[I-].[I-].[Sm+2]
samarium triiodide	[I-].[I-].[I-].[Sm+3]
samarium(iii) trifluoromethanesulfonate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Sm+3]
sarcosine	CNCC(=O)O
scandium trifluoromethanesulphonate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Sc+3]
scandium tris(trifluoromethanesulfonate)	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Sc+3]
schwartz's reagent	[Cl-].[H-].[Zr+4].c1cc[cH-]c1.c1cc[cH-]c1
sec.-butyllithium	[Li][CH](C)CC
selectfluor	F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2
selenium	[Se]
silica gel	O=[Si]=O
silver	[Ag]
silver carbonate	O=C([O-])[O-].[Ag+].[Ag+]
silver hexafluoroantimonate	[Ag+].[F][Sb-]([F])([F])([F])([F])[F]
silver nitrate	O=[N+]([O-])[O-].[Ag+]
silver perchlorate	[Ag+].[O-][Cl+3]([O-])([O-])[O-]
silver tetrafluoroborate	F[B-](F)(F)F.[Ag+]
silver trifluoroacetate	O=C([O-])C(F)(F)F.[Ag+]
silver trifluoromethanesulfonate	O=S(=O)([O-])C(F)(F)F.[Ag+]
silver(i) acetate	CC(=O)[O-].[Ag+]
silver(i) bromide	[Ag+].[Br-]
silver(i) oxide	O.[Ag].[Ag]
silver(i) triflimide	O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F.[Ag+]
sodium	[Na+]
sodium acetate	CC(=O)[O-].[Na+]
sodium azide	[N-]=[N+]=[N-].[Na+]
sodium borohydrid	[BH4-].[Na+]
sodium bromide	[Br-].[Na+]
sodium butanolate	CCCC[O-].[Na+]
sodium carbonate	O=C([O-])[O-].[Na+].[Na+]
sodium chloride	[Cl-].[Na+]
sodium cyanoborohydride	[BH3-]C#N.[Na+]
sodium dodecyl sulfate	CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
sodium dodecyl-sulfate	CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
sodium formate	O=C[O-].[Na+]
sodium hexamethyldisilazane	[CH2-][Si](C)(C)N[Si](C)(C)C.[Na+]
sodium hydride	[H-].[Na+]
sodium hydrogen sulfate	O=S(=O)([O-])O.[Na+]
sodium hydrogencarbonate	O=C([O-])O.[Na+]
sodium hydrogensulfate	O=S(=O)([O-])O.[Na+]
sodium hydroxide	[Na+].[OH-]
sodium iodide	[I-].[Na+]
sodium methylate	C[O-].[Na+]
sodium nitrite	O=N[O-].[Na+]
sodium periodate	[Na+].[O-][I+3]([O-])([O-])[O-]
sodium phenylsulfonate	O=S(=O)([O-])c1ccccc1.[Na+]
sodium pivalate	CC(C)(C)C(=O)[O-].[Na+]
sodium sulfate	O=S(=O)([O-])[O-].[Na+].[Na+]
sodium t-butanolate	CC(C)(C)[O-].[Na+]
sodium tert-pentoxide	CCC(C)(C)[O-].[Na+]
sodium tertiary butoxide	CC(C)(C)[O-].[Na+]
sodium tetrahydroborate	[BH4-].[Na+]
sodium tosylate	Cc1ccc(S(=O)(=O)[O-])cc1.[Na+]
sodium triacetoxy borohydride	CC(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+]
sodium triacetoxyborohydride	CC(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+]
sodium tris(acetoxy)borohydride	CC(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+]
stannic bromide	[Br][Sn]([Br])([Br])[Br]
sulfolane	O=S1(=O)CCCC1
sulfur	[S]
sulfuric acid	O=S(=O)(O)O
tbuxphos pd g3	CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CS(=O)(=O)O.Nc1ccccc1-c1[c-]cccc1.[Pd]
tea	CCN(CC)CC
tert-amyl alcohol	CCC(C)(C)O
tert-butyl alcohol	CC(C)(C)O
tert-butyl methyl ether	COC(C)(C)C
tert-butyl xphos	CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1
tert-butylmagnesium chloride	C[C](C)(C)[Mg][Cl]
tert.-butyl lithium	[Li][C](C)(C)C
tert.-butylhydroperoxide	CC(C)(C)OO
tetra(n-butyl)ammonium hydroxide	CCCC[N+](CCCC)(CCCC)CCCC.[OH-]
tetra(n-butyl)ammonium tribromide	[Br-](Br)Br.C(CCC)[N+](CCCC)(CCCC)CCCC
tetra(n-butyl)phosphonium malonate	CCCC[P+](CCCC)(CCCC)CCCC.CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])CC(=O)[O-]
tetra-(n-butyl)ammonium iodide	CCCC[N+](CCCC)(CCCC)CCCC.[I-]
tetra-n-butylammonium tribromide	CCCC[N+](CCCC)(CCCC)CCCC.Br[Br-]Br
tetrabutyl ammonium fluoride	CCCC[N+](CCCC)(CCCC)CCCC.[F-]
tetrabutyl-ammonium chloride	CCCC[N+](CCCC)(CCCC)CCCC.[Cl-]
tetrabutylammomium bromide	CCCC[N+](CCCC)(CCCC)CCCC.[Br-]
tetrabutylammonium borohydride	CCCC[N+](CCCC)(CCCC)CCCC.[BH4-]
tetrabutylammonium perchlorate	CCCC[N+](CCCC)(CCCC)CCCC.[O-][Cl+3]([O-])([O-])[O-]
tetrabutylammonium periodite	CCCC[N+](CCCC)(CCCC)CCCC.[O-][I+3]([O-])([O-])[O-]
tetrabutylammonium tetrafluoroborate	CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F
tetrachloromethane	ClC(Cl)(Cl)Cl
tetrachlorosilane	Cl[Si](Cl)(Cl)Cl
tetraethylammonium iodide	CC[N+](CC)(CC)CC.[I-]
tetrafluoroboric acid	F[B-](F)(F)F.[H+]
tetrafluoroboric acid diethyl ether	CCOCC.F[B-](F)(F)F.[H+]
tetrahydrofuran	C1CCOC1
tetrakis(dimethylamino)ethylen	CN(C)C(=C(N(C)C)N(C)C)N(C)C
tetrakis(triphenylphosphine) palladium(0)	[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
